# Event number   W pT    | Delta eta j1,j2 |     Delta R j1,j2   m j1, j2        N of jets       j1 pT   j2 pT   Centrality      | Delta Phi l1, l2 |    m l1, l2        Empty   | Delta eta l1,l2 |     mET (scalar)    mET phi         dijet min distance      Zeppenfeld Var          Cos |tot phi|   Cos | deltaphi(j1+j2,l1+l2) |   Empty   Weight
2064911675916173532	52.0552	0.333956	3.15165	92.936	2	50.632	41.4798	-0.97828	3.60391	76.9919	0	0.359982	222.794	2.07479	1.09825	0.151139	-0.271646	0.873381	0	0.0119386
8597582372881731113	183.724	5.18026	5.19133	1140.34	3	99.357	74.3839	1.77092	3.59028	198.764	0	0.675291	508.832	0.750616	1.89288	0.00111293	-0.514185	-0.990869	0	0.00010822
18341750684062583884	141.142	1.01869	1.02922	65.7615	2	83.6278	44.8826	-0.0988419	3.33199	265.284	0	0.747531	438.495	3.08948	0.381482	0.47886	0.27407	-0.983868	0	0.000700467
10182863120049276314	205.336	3.36119	3.45716	547.102	2	110.755	98.2718	0.822504	0.0337416	39.0805	0	0.390247	427.283	1.33626	3.06789	0.630419	0.543185	-0.974693	0	4.88307
8902879331197795029	167.06	2.89103	3.43255	466.901	2	130.727	89.5114	1.07052	0.279812	36.7118	0	0.525997	359.243	6.23899	2.35153	0.119674	0.0745175	-0.939071	0	4.09197
6058655901045405632	118.385	1.40364	2.05068	104.598	3	67.643	38.5942	-0.525187	2.7693	114.426	0	0.787844	374.8	5.05431	1.76408	0.820026	-0.639532	-0.87395	0	7.9366e-07
13267182881910765072	89.2736	3.57046	4.37681	723.001	3	118.539	117.617	0.46501	2.62046	88.6679	0	1.36351	413.939	1.31274	1.08241	0.645634	0.882333	-0.704234	0	10.5846
17881454870421314874	589.833	1.34555	3.39195	1773.25	3	991.254	517.266	0.0266529	0.148614	43.0904	0	0.332713	1866.22	0.208552	1.00552	0.413501	0.995534	-0.981408	0	0.00835447
9775363861810820397	913.292	0.0607313	3.12828	1559.74	2	1062.74	567.18	-0.228584	5.18276	76.2242	0	0.249909	1842.06	5.50776	0.410501	0.176419	-0.0323983	-0.998177	0	0.00256852
2907689527203970261	150.324	6.1291	6.47242	1361.56	2	110.993	36.3056	1.24736	5.47659	159.349	0	3.3282	255.34	0.835585	2.26771	0.0912821	0.434194	-0.996941	0	0.0257836
10507675167959359817	136.936	0.110634	3.01459	103.681	3	53.8335	49.6848	-0.403308	3.02022	66.6196	0	0.0964881	286.079	5.23576	1.41788	0.668923	-0.871395	0.967624	0	0.0465537
12292528471613931759	148.36	1.78903	3.53389	470.003	2	226.853	119.599	0.0878663	1.20571	48.5584	0	0.137488	501.075	3.30209	0.721749	0.882502	0.0521568	-0.557493	0	0.552285
4633441321963685007	155.229	4.70457	5.45558	2532.55	6	271.698	210.173	1.73016	1.78679	84.1423	0	0.579693	814.775	2.43023	2.45261	0.652451	0.0737887	-0.907887	0	2.79654
13339536119571073459	106.729	0.754508	2.3	104.176	2	73.6819	39.496	-0.737994	1.21789	46.0495	0	0.815203	195.788	0.235262	0.870251	0.923303	-0.876411	-0.245001	0	0.00724069
2220489314068584817	670.912	0.772263	0.80062	174.651	2	538.825	74.9191	-2.06915	0.503583	168.58	0	0.594515	1283.76	2.62226	3.21412	1.98162	0.0518717	-0.998244	0	5.28077e-07
15127388906632256080	691.322	1.02746	1.33624	302.794	2	348.741	141.766	-0.0769558	1.30965	109.096	0	0.0041725	740.129	2.27257	2.16372	0.470359	-0.0292572	-0.998049	0	0.38928
15067071951675910951	146.593	4.78403	5.10884	751.524	2	71.6743	65.6168	0.777842	3.54791	94.5375	0	1.51504	229.28	0.635488	1.0217	2.12394	0.906505	-0.79315	0	0.555298
4371073373410388392	148.681	3.00535	3.30478	285.375	2	85.2512	47.4551	1.15048	5.02903	71.0881	0	0.323867	352.511	2.13374	2.05887	0.257122	-0.896319	-0.92398	0	0.040992
16626594990925184671	403.697	1.61879	1.91092	208.119	4	111.642	92.1438	-1.9883	1.04052	64.0774	0	0.963078	421.366	4.7655	2.92874	2.3517	-0.955593	-0.999142	0	1.76246e-08
2088138301867581852	410.877	0.00450766	0.413103	81.3832	2	229.057	171.316	-1.08919	3.55178	297.059	0	0.447693	976.373	3.8664	0.662474	1.03795	-0.328828	-0.997854	0	0.0399142
